year,kind,rating,vote,runtime,genre1,genre2,country1,country2,language1,language2,cast1,cast2,director1,director2,composer1,composer2,writer1,writer2
2000,7,7.7,19.0,88.0,15,27,62,71,16,110,2552,5771,1766,611,2512,762,4765,3786
1973,1,7.8,1670.0,97.0,6,3,62,71,16,110,327,92,1805,286,2512,762,4765,3786
1971,1,5.8,1705.0,25.0,13,27,66,57,22,110,4290,1747,1754,611,1568,78,2141,3786
2002,7,6.0,69.0,96.0,14,27,62,71,16,110,3563,5506,3388,611,2512,762,584,3786
2003,7,6.5,26.0,83.0,20,1,62,71,16,110,2084,1940,1234,190,2083,571,4765,3786
2000,1,7.2,1914.0,100.0,3,7,23,4,20,59,1400,110,3139,611,1120,762,3549,625
2004,1,4.6,4862.0,106.0,13,20,10,71,16,110,919,5116,2558,611,515,302,3147,3509
1998,7,5.2,2806.0,137.0,2,4,62,71,16,110,2084,4622,371,97,948,762,3867,89
2000,7,3.0,1968.0,124.0,0,1,62,8,16,110,2048,4478,1867,611,1585,762,446,2403
2002,1,6.7,207228.0,148.0,0,13,24,67,16,81,4803,3109,1371,611,1584,762,3102,1127
1996,7,6.2,12.0,126.0,6,14,62,71,16,110,520,2807,3923,611,2512,762,4765,3786
2002,1,7.0,1077.0,90.0,7,19,53,71,35,110,4842,5495,1399,611,1360,762,1653,3786
2002,1,4.6,181.0,100.0,7,24,62,71,16,110,1099,1212,3714,611,2512,762,4,3786
1995,1,6.5,5710.0,122.0,7,19,23,19,20,29,1437,872,2699,601,273,2,4716,2456
1999,7,7.3,7014.0,92.0,2,4,62,71,16,110,4151,3635,1787,611,1526,762,3910,678
2002,1,6.8,116.0,91.0,6,14,62,71,16,110,1124,736,3591,611,244,762,2266,3786
1999,1,6.0,903.0,60.0,7,12,23,66,16,110,3176,5398,917,611,2633,762,1259,1714
1998,1,7.8,993.0,56.0,6,4,62,71,16,110,3660,5387,318,456,2512,762,221,890
1984,1,6.4,25186.0,229.0,1,4,62,71,16,110,3652,2653,3970,611,1676,762,1183,3786
1964,1,7.0,1266.0,68.0,7,19,61,71,16,34,3632,4610,943,611,1215,762,1210,913
1997,7,8.8,7.0,108.0,9,13,61,71,16,110,4703,5771,3923,611,2512,762,3774,3786
1974,1,6.4,6444.0,94.0,0,1,37,71,33,110,3048,2976,2051,611,1640,762,2489,2340
1987,4,6.4,147.0,88.0,2,4,62,30,62,110,662,3230,3923,611,2512,762,4995,3541
1968,1,6.9,43147.0,96.82821118991332,1,8,61,67,16,37,1181,4849,2136,611,2083,571,1810,2927
2002,1,3.6,16416.0,117.0,4,19,61,29,16,39,613,3423,1387,611,1727,762,1631,2153
2000,1,7.8,730.0,80.0,6,14,62,71,16,110,4670,2703,3842,611,2512,762,4765,3786
1998,1,6.6,1494.0,96.82821118991332,7,16,23,34,20,110,1873,5560,307,611,2512,762,1919,3756
1979,1,7.2,4086.0,106.0,3,7,4,71,16,110,2417,4864,1309,611,1806,762,1246,2488
2002,1,7.5,10342.0,120.0,7,27,61,18,16,8,144,2379,2716,611,122,762,3308,3786
2004,1,6.9,1689.0,97.0,6,4,62,71,16,110,2228,3676,1094,312,2434,762,4765,3786
2003,4,3.8,1029.0,155.0,17,19,62,71,16,110,2161,4091,3923,611,2512,762,1129,410
1991,4,8.2,5403.0,48.0,1,4,62,71,16,110,3488,2862,3923,611,2512,762,2408,1823
1994,1,6.7,738.0,94.0,7,19,4,71,16,110,4088,1947,2604,611,1944,762,3194,183
2004,1,6.9,17184.0,185.0,2,0,37,71,33,29,267,3656,2098,611,2343,762,4164,1952
2001,1,6.7,38853.0,83.0,0,7,23,30,20,52,2061,4821,1392,611,1354,760,2896,3786
2000,1,6.1,6704.0,113.0,7,19,62,71,16,110,4846,1912,2712,611,1746,33,3303,3786
2002,3,7.4,364.0,68.0,6,27,62,71,16,110,2706,3343,2416,611,2004,762,4765,3786
2001,1,7.7,72.0,98.0,20,7,61,71,62,110,2647,1684,2725,611,1263,762,4765,3786
2004,7,5.7,289.0,84.0,2,0,62,71,16,110,2312,3815,730,611,1256,762,2461,1117
2002,1,6.9,604.0,84.0,6,27,62,30,16,110,3439,753,1893,611,1420,762,4765,3786
2004,1,5.6,9258.0,86.0,0,1,61,18,7,34,2067,5054,3071,611,912,762,3292,2105
1972,2,8.1,308.0,90.0,7,27,61,71,16,110,1834,1909,3923,611,2512,762,1136,181
1995,1,3.6,1127.0,96.0,13,20,62,66,16,110,1883,1421,1422,611,2518,762,911,3786
2003,7,5.6,313.0,93.0,6,14,62,71,16,51,453,4336,2241,463,2512,762,4765,3786
1992,7,8.4,613.0,92.0,6,14,62,71,16,110,360,5072,2923,611,2350,158,4765,3786
1961,1,6.2,1853.0,90.0,1,9,35,69,32,29,3782,954,2447,611,174,762,4194,2279
1999,7,2.9,332.0,30.0,6,13,62,71,16,110,2850,2270,1833,611,820,51,1936,1710
1989,1,6.7,428.0,23.0,0,7,27,71,39,29,88,234,1792,274,2150,248,2190,1658
1988,4,6.5,70.0,114.0,2,27,62,71,16,110,487,2517,3923,611,2512,762,1515,2682
1982,1,8.1,33332.0,100.0,1,7,66,46,22,29,2651,2767,3996,611,2000,762,4867,3786
1974,1,5.2,1256.0,99.0,13,27,23,4,20,110,2404,2671,1672,611,1997,762,2041,3786
1990,1,6.6,3442.0,92.0,5,7,62,71,16,110,2038,4706,1611,611,1650,762,2178,2996
1971,4,8.4,2895.0,178.0,7,27,61,71,16,110,1661,1235,3923,611,2512,762,145,1628
2001,1,7.7,452.0,99.0,6,21,62,71,16,110,2621,1033,1266,611,2196,762,3369,424
1992,1,6.0,2297.0,131.0,0,5,27,71,7,29,778,5054,669,611,1532,762,2190,3786
1999,1,5.8,405.0,105.0,0,24,53,71,48,29,3291,2844,486,611,644,762,2403,335
1936,1,7.0,2317.0,120.0,0,1,62,71,16,110,646,2391,1200,481,438,762,125,1096
1974,1,7.0,10574.0,136.0,7,24,61,69,16,37,2353,3729,3389,611,127,762,1437,2006
2002,0,7.6,569.0,88.0,2,0,62,71,16,110,3661,3856,753,611,1704,762,3848,2682
2005,7,5.5,45.0,99.0,6,27,62,71,16,110,3539,5771,867,611,1276,762,3196,1624
2000,1,6.6,185.0,29.0,6,27,62,71,16,110,496,4174,3668,611,2199,762,4765,3786
1978,1,7.5,116228.0,170.0,4,27,62,71,16,51,4602,5140,1898,611,694,762,1681,876
1980,7,8.5,125.0,128.0,6,14,62,71,16,110,2369,1383,1980,611,774,506,4765,3786
1999,7,7.2,35.0,60.0,6,27,62,9,16,110,2515,4681,2093,611,1286,762,2562,2796
2003,1,5.4,4677.0,94.0,4,7,61,67,16,110,514,2416,2246,611,264,762,453,2074
1999,3,7.2,497.0,108.0,6,27,62,71,16,110,4164,3819,599,611,2512,762,4765,3786
1993,1,7.2,9823.0,110.0,0,4,27,71,7,60,2163,3896,4046,611,2317,729,928,1460
1975,1,7.5,35639.0,109.0,7,16,4,71,16,34,3724,5581,3048,611,2512,762,2197,561
2005,7,6.6,782.0,96.0,4,27,62,71,16,110,2196,3873,318,611,2512,762,4765,3786
2000,1,5.0,896.0,130.0,7,20,10,71,16,110,1551,2131,181,611,806,762,3680,2695
2005,0,7.9,622.0,95.0,6,14,62,66,62,110,4102,3129,377,611,2512,762,4765,3786
2004,4,3.8,31.0,103.0160642570281,17,27,61,71,16,110,3577,1677,3923,611,2512,762,4765,3786
2000,1,6.2,3833.0,73.0,0,13,37,71,33,110,3309,5039,2533,233,1736,762,1759,3645
1976,1,4.6,416.0,141.0,4,27,4,71,16,110,2285,5503,3181,611,2512,762,4109,187
1995,2,6.7,516.0,101.0,26,27,62,71,16,110,4260,3845,3923,611,2512,762,764,1851
1998,2,7.9,1793.0,104.0,7,19,61,9,16,110,3483,3181,3923,611,2512,762,291,2582
1995,1,5.9,762.0,63.0,13,27,37,71,33,110,2636,3915,3533,611,1761,762,4308,1899
2003,1,7.1,6515.0,95.0,6,3,62,71,16,110,3801,2713,1966,611,1655,314,2384,3786
1987,1,7.0,110716.0,108.0,13,24,61,71,16,110,208,993,684,611,421,762,794,568
2002,1,5.3,53866.0,30.0,7,9,62,2,16,110,11,5182,2678,611,1313,557,254,3153
1997,1,7.5,34308.0,105.0,7,27,10,71,16,110,1838,716,256,611,1793,762,4133,212
2004,3,7.8,20.0,96.0,6,25,61,71,3,29,1890,464,1122,611,2512,762,4765,3786
2002,1,5.8,2927.0,116.0,5,7,62,66,16,51,3299,3525,807,611,1384,762,2316,3786
2004,1,2.1,6199.0,104.0,13,20,24,54,16,110,696,1603,795,611,1693,762,1859,664
1982,1,7.6,39237.0,96.0,2,1,62,71,16,110,1161,1516,964,611,1161,762,3953,836
1995,1,4.8,32975.0,114.0,13,24,62,71,16,110,1233,4289,1809,611,41,514,1046,1727
2003,1,6.4,13721.0,75.0,5,7,61,18,16,110,1429,5343,864,611,531,762,135,725
2001,1,6.6,4533.0,141.0,5,7,33,71,16,110,1319,980,2207,611,814,439,1288,966
1996,4,7.6,453.0,101.0,2,4,63,71,62,110,4622,5035,3923,611,2512,762,3295,47
2005,7,4.5,9604.0,105.0,13,16,62,49,16,110,2498,2184,3219,611,958,762,794,2562
2001,4,6.9,26260.0,103.0160642570281,4,8,62,71,16,110,975,5375,3923,611,2512,762,1115,847
1994,0,8.2,95.0,115.0,6,3,62,71,16,110,1090,1968,3800,611,297,762,4634,2310
1992,1,5.9,191.0,91.0,6,21,62,71,16,110,1579,5771,297,611,2512,762,4351,3786
1987,3,7.7,219.0,150.0,6,3,62,71,16,110,2777,1538,67,555,2512,762,81,3380
1960,1,7.8,15425.0,100.0,5,7,23,29,20,51,81,3534,3158,611,1849,762,3555,2864
1977,1,6.5,215.0,119.0,7,27,30,71,26,110,4190,1885,288,611,2012,762,2962,246
2003,4,8.4,2654.0,90.0,2,1,37,71,33,110,51,4818,3923,611,2512,762,4164,1967
1998,2,6.7,103.0,92.0,2,0,37,71,33,110,4236,4919,3923,611,2512,762,48,3769
2005,3,4.4,390.0,25.0,0,24,55,71,16,110,205,3874,468,611,2228,762,3454,3786
2003,3,5.7,16.0,30.0,6,27,62,71,16,110,4650,5771,3923,611,271,762,4765,3786
1974,3,6.4,990.0,94.0,7,27,62,71,16,110,2797,2552,986,611,781,762,836,1168
2001,1,7.5,14670.0,60.0,4,7,43,71,42,110,3614,5224,3052,611,1471,762,1832,220
1997,1,7.2,4427.0,190.0,7,19,24,71,22,110,4698,3537,3864,611,2048,333,257,169
1952,1,8.3,73593.0,55.0,7,27,37,71,33,110,4450,5022,43,611,792,762,51,3226
1997,1,7.8,27212.0,94.0,7,27,32,18,44,110,1801,10,8,611,2512,762,7,3786
2000,3,5.1,1942.0,109.0,19,13,62,9,16,110,4534,1272,1075,611,2539,762,2259,652
2002,3,7.5,6053.0,109.0,3,7,61,67,16,110,93,5525,3194,611,993,762,2759,1398
1996,3,6.7,203.0,25.0,5,7,62,71,16,110,4318,4685,618,611,431,762,4341,2312
2004,7,3.2,85.0,102.0,4,27,62,71,16,110,2912,55,736,611,532,684,858,614
1999,1,5.8,3946.0,97.0,4,7,61,42,16,51,2329,3688,3005,611,2512,762,3670,3786
2000,1,5.4,83.0,120.0,7,27,10,71,16,110,1537,1029,1987,611,2056,762,3920,3607
1996,1,7.9,11005.0,116.0,6,27,23,59,20,110,1926,3114,678,380,312,762,781,2275
1999,1,4.0,379.0,108.0,7,19,62,71,16,42,3851,2049,1597,611,39,762,1608,1484
1953,1,6.2,2725.0,120.0,7,19,35,67,32,29,2111,3991,3963,611,65,762,622,438
1969,1,7.1,4465.0,11.0,1,4,56,69,55,37,1857,3519,2878,611,1426,762,315,210
2001,0,7.6,210.0,87.0,6,14,61,71,16,110,1704,4592,377,611,2512,762,4765,3786
1994,3,6.1,1107.0,110.0,0,7,61,67,16,110,1491,80,3332,611,2077,762,4840,2157
1993,1,7.6,3953.0,98.0,2,0,37,71,33,29,3354,654,2399,611,1396,762,2583,3786
1998,1,8.5,52.0,96.82821118991332,14,27,62,71,16,110,3167,1089,3923,611,2512,762,4765,3786
1998,3,5.7,601.0,115.0,0,16,62,71,16,110,3541,4350,723,611,1148,762,1406,881
1997,1,6.2,26337.0,105.0,0,1,27,71,16,18,1909,4577,3443,611,428,525,1383,928
1994,1,7.0,3109.0,96.0,0,4,27,71,7,110,3243,1407,4046,611,2286,595,1274,3708
1997,3,7.8,9127.0,115.0,2,0,62,71,16,110,4557,1113,3894,611,1704,762,69,2682
1982,1,5.7,583.0,99.0,0,1,27,71,7,60,2470,862,3391,611,2286,762,2691,1924
1988,4,6.8,4984.0,99.0,2,4,62,71,16,110,695,1390,3923,611,2512,762,2745,2073
1991,4,7.8,1794.0,97.0,4,7,61,71,16,110,1085,4195,3923,611,2512,762,3945,1260
1999,0,7.7,377.0,30.0,6,14,61,71,16,110,3978,2620,377,611,1239,762,4765,3786
1999,0,7.5,32.0,208.0,6,12,63,71,62,110,2872,4724,3923,611,219,762,4825,376
1988,1,7.3,6561.0,260.0,3,7,23,71,20,29,1871,1976,464,611,794,762,3832,382
1997,7,4.6,3851.0,123.0,2,4,62,71,16,110,4358,3348,3497,611,2509,296,2431,3194
2000,4,7.3,19975.0,107.0,2,0,37,71,16,110,984,5613,3923,611,2512,762,2581,1960
2002,1,7.2,592.0,80.0,6,27,55,71,54,110,1696,3511,504,301,1539,762,580,761
1976,1,6.8,18722.0,104.0,0,7,62,71,16,110,756,2069,1577,611,1288,762,1125,3786
2003,1,4.5,995.0,65.0,0,7,62,71,16,110,1395,14,2477,611,2086,762,2096,392
2005,4,7.7,211.0,101.0,6,12,62,71,16,110,1310,5153,3923,611,2512,762,2389,260
1999,1,5.7,5620.0,120.0,4,7,30,71,26,110,2502,4856,827,611,165,663,1823,1920
2002,4,8.1,5567.0,40.0,7,19,61,71,16,110,970,4798,3923,611,2512,762,2284,3308
1998,1,7.1,952.0,91.0,0,5,27,71,7,60,4275,886,3755,611,328,762,4965,1919
2001,1,8.5,1290.0,188.0,6,14,62,71,16,110,2886,4119,1405,66,2485,762,2933,3786
1999,1,7.5,17937.0,93.0,4,7,30,22,26,110,56,4856,3455,611,152,255,4203,110
2000,1,4.4,4041.0,112.0,7,9,55,71,16,110,2985,2194,437,611,2599,762,4665,741
1987,0,7.3,201.0,124.0,6,27,61,71,16,110,3902,4634,3923,611,2512,762,3956,3786
2001,3,5.7,1352.0,110.0,16,20,62,71,16,110,2051,3307,1697,611,1037,762,895,784
1997,1,6.8,2114.0,109.0,23,27,23,71,20,29,4139,3545,1184,611,714,762,4217,1086
1974,1,7.7,4946.0,119.0,6,8,62,71,16,110,1509,542,1567,611,964,762,1897,3786
1997,1,7.8,3135.0,55.0,6,12,62,71,16,110,3100,909,3587,611,2401,762,4765,3786
1989,1,7.2,1618.0,108.0,0,7,37,71,33,110,4239,2881,3539,611,2387,762,4571,3227
1998,7,4.6,219.0,96.0,8,27,61,71,16,110,1050,2678,3933,114,2512,762,194,3786
1997,1,3.9,264.0,120.0,0,5,62,71,16,110,3359,3155,4025,611,584,176,3513,1654
1999,4,7.1,880.0,84.0,2,4,37,71,62,110,3114,1097,3923,611,2512,762,2940,2459
1962,1,7.5,21143.0,93.0,7,24,47,71,45,110,2754,2699,3372,611,1435,762,1932,3035
2003,1,8.0,1044629.0,103.0,0,1,62,71,16,110,2340,1813,1334,611,1421,762,4577,3450
1975,1,6.6,3472.0,109.0,0,5,62,71,16,110,3898,2555,1569,611,1503,762,1360,1455
2000,1,7.2,5475.0,68.0,7,12,23,9,20,110,2447,1118,2908,611,1880,762,776,2655
2005,3,4.6,13.0,111.0,2,0,37,71,33,110,578,633,2740,611,2491,762,4984,3786
2003,7,5.6,3240.0,97.12636815920398,2,0,62,15,16,110,2037,214,874,568,1803,762,1721,1322
2002,1,7.8,7996.0,85.0,6,8,23,71,20,110,1616,147,2825,611,1983,762,4765,3786
2005,7,6.3,42.0,60.0,6,27,62,71,16,110,1,3372,1206,582,1109,706,4731,3544
1976,1,7.5,2844.0,111.0,2,4,35,71,32,110,2950,4149,461,611,2512,762,544,1241
1997,3,3.9,505.0,99.0,0,7,62,71,16,110,916,2813,1285,611,310,762,4585,3431
2003,1,7.0,1521.0,94.0,7,27,30,71,5,110,56,4413,3240,611,587,762,3926,2818
1972,1,7.0,51862.0,119.0,7,19,35,18,16,34,3016,3522,313,611,813,762,390,281
1964,1,7.6,6370.0,90.0,5,7,61,71,16,110,2632,3496,467,611,1218,762,3059,383
2005,7,8.9,506.0,115.0,14,27,4,71,16,110,1270,1901,514,611,2512,762,4765,3786
2005,0,3.8,8.0,89.0,2,1,63,71,62,110,1936,2009,3923,611,2512,762,4765,3786
1999,1,7.5,2714.0,96.82821118991332,4,19,62,71,16,110,1162,180,2175,611,395,762,2665,814
2002,2,8.4,485.0,111.0,12,18,61,67,16,110,2660,4051,3923,611,2512,762,4765,3786
2005,1,6.1,14991.0,103.0,0,1,27,10,39,18,491,2242,3599,611,803,484,4390,1399
1997,1,8.2,38.0,104.0,6,14,10,71,16,110,4132,187,476,18,2512,762,4765,3786
1981,1,7.8,10096.0,74.0,7,27,66,22,28,37,2652,3119,1543,611,2635,762,3767,1431
2001,7,7.5,537.0,116.0,2,21,62,71,62,110,3271,4377,3820,377,1441,762,4656,977
2000,7,3.7,232.0,93.0,13,27,62,71,16,110,2539,2214,1808,611,2174,762,4124,2306
2003,0,8.6,8.0,93.0,13,27,63,71,62,110,4703,5771,425,611,2512,762,510,3786
2004,1,6.1,259.0,94.0,4,7,27,71,7,29,776,1872,1634,611,2611,762,1988,484
1988,1,5.9,12164.0,112.0,4,13,62,71,16,110,3971,5659,3867,611,277,762,4695,3487
1993,1,7.6,39.0,91.0,14,27,62,71,16,110,3580,549,258,611,2512,762,4765,3786
1995,1,7.3,4443.0,135.0,7,27,23,29,20,110,1368,3880,679,611,1985,762,1919,552
1981,1,5.1,1268.0,101.0,4,8,62,71,16,110,1345,507,3675,611,317,762,3106,1661
1975,1,5.7,1405.0,145.0,0,5,62,71,16,110,3516,382,4024,611,68,477,4895,754
1989,1,7.1,704.0,105.0,7,12,37,71,33,77,3803,5700,1474,611,2507,762,1506,3720
1999,1,7.0,4277.0,240.0,4,27,53,71,35,110,4401,4154,3451,611,1785,762,2110,3786
1999,1,5.6,1851.0,95.0,4,7,62,71,16,110,2206,2418,1608,611,1616,762,2602,1975
1992,7,5.1,244.0,129.0,7,8,62,71,16,110,4810,1418,1780,611,2133,762,4928,3128
1982,0,7.3,46.0,118.0,6,12,62,71,16,110,3817,3157,2861,611,1551,762,3333,3786
2002,1,7.7,31094.0,88.0,1,4,10,67,16,110,3081,4257,368,611,405,762,455,3786
1997,4,8.2,136750.0,103.0160642570281,0,7,62,71,62,110,4133,4076,3923,611,2512,762,2438,1847
1978,1,7.8,789.0,80.0,5,6,62,71,16,110,3631,3911,239,611,2512,762,297,3786
1962,1,8.1,36586.0,94.0,0,4,37,71,33,110,4654,5262,43,611,1640,762,4155,1342
1992,0,7.8,458.0,100.0,4,20,62,71,16,110,4655,2577,1777,611,2512,762,2223,2419
2000,1,7.3,1719.0,96.82821118991332,4,7,32,71,44,110,1440,2032,2529,611,1777,762,3107,2509
2003,0,7.6,664.0,120.0,5,7,61,71,16,110,2309,1121,3462,611,1181,762,966,425
2005,1,6.9,4963.0,96.82821118991332,6,3,62,71,16,110,4086,4662,421,611,474,762,504,3786
1999,7,7.5,13.0,82.0,6,14,62,71,16,110,3143,5663,3923,611,2512,762,4765,3786
2003,7,8.4,114.0,86.0,6,21,62,71,16,110,1077,1199,3923,611,2512,762,4765,3786
2001,1,5.8,465.0,102.0,4,8,39,71,62,110,307,710,193,611,906,762,230,3786
2000,3,7.1,468.0,154.0,3,7,62,71,16,34,4088,751,549,611,1211,762,4671,3786
2000,1,6.2,7300.0,30.0,4,7,30,71,26,110,4193,2795,265,611,1103,380,4200,2817
2003,3,6.2,429.0,30.0,7,27,62,71,16,110,1340,1897,407,611,1480,762,4524,2907
1994,1,5.4,883.0,108.0,0,5,30,71,26,110,75,177,1370,611,2271,762,1093,3786
2002,1,6.9,2039.0,99.0,7,13,10,71,16,110,4791,5253,1384,611,2512,762,482,2292
2000,1,8.1,56.0,98.0,6,27,62,71,16,110,3596,422,3487,611,2512,762,4240,3786
2000,1,8.2,62106.0,99.0,0,4,30,71,26,110,75,5194,3103,611,165,665,4337,2067
1993,1,7.2,56460.0,117.0,4,7,62,71,16,110,2340,3640,1729,611,2008,762,353,2134
2005,1,7.4,7569.0,80.0,4,7,30,71,26,110,22,393,1524,611,2202,762,1827,1428
1997,3,3.5,392.0,110.0,0,24,62,54,16,110,3196,2679,4086,611,2180,734,904,755
1999,1,7.1,191.0,92.0,6,27,62,71,16,110,4703,5771,2844,611,1678,762,3487,3786
2001,3,7.2,179.0,101.0,6,27,56,71,16,97,2349,983,1112,563,2512,762,4765,3786
1997,1,6.7,3804.0,90.0,7,19,61,67,16,110,4720,4046,2497,611,1025,762,1236,3612
2000,1,6.9,14554.0,89.0,0,15,30,71,26,29,1810,170,3127,611,2012,762,3795,3104
1968,1,6.5,6095.0,90.0,7,13,23,29,20,51,593,77,1142,369,613,283,1198,3029
2004,3,6.5,69.0,98.0,6,27,61,71,16,110,2704,1611,896,611,992,762,4885,768
1977,1,6.2,14098.0,64.0,1,4,61,71,16,110,3205,2019,3778,611,2512,762,2839,444
1998,1,4.8,253.0,100.0,0,4,27,71,7,110,1482,370,130,611,1586,762,2190,3786
2005,1,5.8,192.0,96.0,21,27,62,71,16,110,1038,2650,2172,611,1178,762,821,528
1992,3,6.9,2229.0,100.0,7,27,62,71,16,110,1983,499,2141,611,1474,762,1950,3786
2005,1,6.7,6693.0,96.0,6,3,62,71,16,110,1151,1856,1145,476,524,762,1374,2841
1993,4,7.3,296.0,107.0,5,27,10,71,16,110,4703,5771,3923,611,2512,762,402,3786
1987,4,8.6,108103.0,86.0,0,1,62,71,16,55,3543,2717,3923,611,2512,762,1502,1131
2004,7,7.0,100.0,115.0,0,27,62,71,16,110,4350,3128,2172,611,2512,762,4765,3786
2004,1,6.4,59421.0,86.0,5,13,41,66,16,110,1317,1007,3155,611,2503,762,4859,3646
1994,1,6.5,5876.0,60.0,0,4,30,71,26,110,75,4841,3440,611,99,37,4163,1911
1996,7,4.4,578.0,124.0,19,27,10,71,16,110,3972,2377,3043,611,1763,762,3071,3786
1999,3,4.7,1648.0,47.0,0,5,62,71,16,110,4665,1231,3314,611,2487,762,4118,3012
1998,1,5.3,510.0,102.0,7,27,23,71,20,110,4914,2400,956,611,1980,762,1092,3786
2002,4,7.3,8794.0,60.0,2,1,62,71,16,110,1497,3950,3923,611,2512,762,1524,1148
1969,1,7.0,21670.0,108.0,0,7,61,71,16,37,1735,3803,1383,611,2153,762,1969,3661
2002,4,8.5,18670.0,60.0,2,0,37,71,33,110,4245,3633,3923,611,2512,762,2624,2001
2003,1,7.5,80.0,93.0,6,27,62,71,16,110,1557,4705,2364,611,2512,762,4765,3786
1973,1,7.7,13381.0,134.0,0,7,37,71,33,29,3120,5457,3897,611,1633,762,2586,1964
2000,7,6.2,4503.0,93.0,2,0,62,71,16,110,4553,4111,3727,611,10,762,3056,330
1996,3,6.0,302.0,24.0,7,19,62,71,16,110,1421,2434,319,611,1483,762,899,681
2001,1,6.4,207.0,96.82821118991332,4,14,62,71,16,110,4910,3078,2225,611,2638,762,3387,2050
2000,3,6.1,757.0,109.0,3,7,10,67,16,110,1612,3144,2794,611,782,762,4087,1289
1981,1,6.1,63015.0,91.0,13,16,62,71,16,110,176,2625,3655,611,942,762,4086,3597
2004,1,7.0,223.0,88.0,0,22,62,71,16,110,3579,5000,2172,611,2512,762,4765,3786
1976,1,7.2,1472.0,95.0,7,19,23,71,20,110,3536,4237,677,611,37,762,780,2200
1988,1,8.1,18807.0,10.0,5,7,47,71,45,110,3306,3121,2218,611,2633,762,2709,2046
1997,0,7.4,585.0,120.0,4,20,62,71,16,110,2617,3827,2181,611,2512,762,2223,2419
1998,1,6.7,1550.0,90.0,4,27,62,71,16,110,3313,5293,2892,611,1522,762,3530,3786
1999,0,6.9,626.0,98.0,4,20,62,71,16,110,2617,3827,2181,611,2512,762,2223,2419
1946,1,8.0,97225.0,180.0,7,10,62,71,16,34,694,2176,114,611,2172,762,374,86
2003,7,6.8,6.0,54.0,2,4,62,71,16,110,2837,989,3619,611,2512,762,1065,3485
1998,3,6.7,2978.0,90.0,7,15,62,71,16,110,3762,2570,3242,611,1597,762,2552,3786
2003,1,5.3,2434.0,106.0,7,15,30,71,26,110,75,3161,3118,611,2267,482,4035,3240
1989,1,7.9,132949.0,105.0,2,1,37,71,33,29,3292,4504,1430,611,1199,762,1235,1309
2000,7,7.7,27.0,88.0,24,27,62,71,16,110,4703,5771,3923,611,2512,762,4765,3786
1998,1,7.7,40041.0,90.0,4,27,23,71,20,110,4531,2260,1162,611,2544,762,1399,3786
1988,1,7.6,1180.0,99.0,6,3,62,71,16,110,2192,2015,568,611,609,762,4765,3786
2000,7,8.7,47.0,102.0,6,14,62,71,16,110,390,5771,2269,611,2512,762,4765,3786
1993,7,8.1,331.0,105.0,6,27,62,71,16,110,612,5160,3923,611,2512,762,4765,3786
1976,0,8.1,257.0,98.0,7,8,62,71,16,110,3192,2893,2652,611,572,762,443,2095
2005,7,6.6,9353.0,86.0,2,0,62,71,16,110,3882,4366,3728,531,2425,762,459,884
2003,1,4.3,248.0,105.0,0,4,27,71,7,60,3304,1497,3972,611,1390,376,1751,2237
1987,3,7.1,491.0,75.0,1,26,62,71,16,110,1943,161,3956,611,1159,762,2156,3786
2000,0,8.5,325.0,170.0,4,13,61,71,16,110,2128,3582,3637,611,1193,762,3042,3340
1988,1,6.1,434.0,87.0,19,27,27,71,7,110,2326,4854,820,213,2150,762,2512,1286
2000,1,8.2,62106.0,112.0,0,4,30,71,26,110,75,5194,3103,611,165,665,4337,2067
1988,3,6.9,4783.0,103.0,2,4,62,71,16,110,3793,5198,535,479,2373,762,1579,3786
2001,1,5.8,402.0,94.0,7,4,62,71,16,110,2365,2456,3751,611,2107,762,3156,3786
1978,2,7.5,396.0,123.0,7,12,61,71,16,110,1303,1070,3923,611,2512,762,192,1048
1990,1,7.6,15.0,134.0,24,27,63,71,62,110,4703,5771,3923,611,2512,762,4765,3786
2003,3,7.1,142.0,50.0,4,6,62,71,16,110,4845,3976,935,611,705,762,3701,3786
2003,0,8.2,58.0,122.0,2,1,63,71,62,110,3153,101,873,611,1361,470,519,3658
1987,1,7.7,17866.0,10.0,7,19,61,71,16,110,1991,2141,1618,611,2088,762,1178,2033
2002,7,5.8,50.0,119.0,6,27,62,71,16,110,2229,2534,3781,611,2185,762,4603,3786
1995,7,9.2,175.0,92.0,14,27,62,71,16,110,4176,356,3923,611,2512,762,4765,3786
1988,4,8.5,23746.0,93.0,4,20,62,71,16,110,2617,5462,3923,611,2512,762,2223,1699
1998,1,7.3,11171.0,94.0,0,5,30,71,26,110,12,4471,3948,611,99,278,243,3786
2003,4,7.4,2155.0,89.0,2,0,37,71,33,29,4869,2082,3923,611,2512,762,4985,1899
1918,1,7.7,12.0,96.82821118991332,4,27,61,71,41,29,730,1467,3923,611,2512,762,4765,3786
1995,1,6.5,19.0,105.0,6,27,10,71,62,110,1330,593,3045,257,389,762,1024,3786
1996,0,7.4,7.0,96.08333333333333,6,27,63,71,62,110,4703,5771,3923,611,2250,762,4765,3786
2002,1,5.5,225.0,95.0,4,27,62,18,16,110,226,3568,2359,611,75,330,2383,3786
2001,1,6.3,838.0,84.0,6,14,62,71,16,110,3405,2130,2351,603,2512,762,913,518
2000,1,4.8,304.0,113.0,5,13,53,71,35,110,1828,1399,1525,611,1359,750,4282,1664
