economy,YR2015,YR2016,YR2017,YR2018,YR2019
GTM,0.50470588137574,0.479510392739298,0.552114799845875,0.527748349736636,
GUM,,,,,
GUY,,,,,
HIC,4.26166612817664,4.52726025499342,4.52082840498119,4.62634101332451,
HKG,25.924646468973,27.0333710053694,30.0157676023634,28.5927538919114,
HND,,,,,
HPC,,0.326948314696547,0.399176597295802,0.403600411741678,
HRV,4.51184872264885,4.90428792841236,5.51864456939923,5.85934636237416,
HTI,,,,,
HUN,3.14084233607162,3.36422428925338,3.47152648884572,3.73715353472438,
IBD,,,,,
IBT,,0.892887636148106,,,
IDA,0.345606359237469,0.353810588627312,0.426239925616836,0.48035622157407,
IDB,0.426573023509049,0.462635972718008,0.572382278038457,0.677572901360864,
IDN,0.328900959916689,0.332198340342186,,,
